,claimID,employer,employercity,employerstate,employerzip,gender,hispanic,asian,claim_amount,case_open,valid,invalid,verified_claim,case_close,first_response,formal_investigate,wage_order,total_rec,wage_rec,duration,CLAIM NO,EMPLOYER NAME,EMPLOYER CITY,ST,ZIP,INDUSTRY,INDUSTRY (IF OTHER),SOURCE (URL),NOTES,City,Region
1956,LLVA63133,DUBIES LOVE RESIDENTIAL SERVICES,NORFOLK,VA,23513.0,,False,False,509.8,2018-10-04,False,False,0.0,2018-10-04,False,False,False,0.0,0.0,0,LLVA63133,DUBIES LOVE RESIDENTIAL SERVICES,NORFOLK,VA,23513.0,,,,,NORFOLK,Hampton Roads
1957,LLVA63156,BRIGGS HOME HEALTH,NORFOLK,VA,23510.0,female,False,False,607.75,2018-10-04,False,False,0.0,2018-10-04,False,False,False,0.0,0.0,0,LLVA63156,BRIGGS HOME HEALTH,NORFOLK,VA,23510.0,,,,,NORFOLK,Hampton Roads
1958,LLVA63224,PROSPERS PROPERTY/WN PROPERTY GROUP LLC,NORFOLK,VA,23504.0,male,False,False,840.0,2018-11-02,False,False,0.0,2018-11-02,False,False,False,0.0,0.0,0,LLVA63224,PROSPERS PROPERTY/WN PROPERTY GROUP LLC,NORFOLK,VA,23504.0,,,,,NORFOLK,Hampton Roads
1959,LLVA63251,ASSOCIATES BUILDING MAINTENANCE CO. INC.,NORFOLK,VA,23504.0,female,False,False,0.0,2018-11-02,False,False,0.0,2018-11-02,False,False,False,0.0,0.0,0,LLVA63251,ASSOCIATES BUILDING MAINTENANCE CO. INC.,NORFOLK,VA,23504.0,,,,,NORFOLK,Hampton Roads
1960,LLVA63283,ABUNDANT LIFE THERAPEUTIC SERVICES LLC,NORFOLK,VA,23510.0,male,False,False,2482.0,2018-11-07,False,False,0.0,2018-11-07,False,False,False,0.0,0.0,0,LLVA63283,ABUNDANT LIFE THERAPEUTIC SERVICES LLC,NORFOLK,VA,23510.0,,,,,NORFOLK,Hampton Roads
1961,LLVA63302,AGAPE CARE LLC,NORFOLK,VA,23523.0,,False,False,730.0,2018-11-16,False,False,717.5,2018-12-17,False,False,False,0.0,0.0,31,LLVA63302,AGAPE CARE LLC,NORFOLK,VA,23523.0,,,,,NORFOLK,Hampton Roads
1962,LLVA63315,CUSTOM STRUCTURES,NORFOLK,VA,,male,False,False,401.25,2018-11-29,False,False,0.0,2018-12-18,False,False,False,0.0,0.0,19,LLVA63315,CUSTOM STRUCTURES,NORFOLK,VA,,,,,,NORFOLK,Hampton Roads
1963,LLVA63317,COMMONWEALTH PROPERTY GROUP,NORFOLK,VA,23517.0,female,False,False,1280.0,2018-11-16,False,False,0.0,2018-11-20,False,False,False,0.0,0.0,4,LLVA63317,COMMONWEALTH PROPERTY GROUP,NORFOLK,VA,23517.0,,,,,NORFOLK,Hampton Roads
1964,LLVA63328,COASTAL INVESTMENT INC,NORFOLK,VA,23503.0,female,False,False,412.5,2018-11-29,False,False,285.19,2019-01-11,False,False,False,0.0,0.0,43,LLVA63328,COASTAL INVESTMENT INC,NORFOLK,VA,23503.0,,,,,NORFOLK,Hampton Roads
1965,LLVA63350,COLLEY EXECUTIVE OFFICES,NORFOLK,VA,23508.0,female,False,False,777.0,2018-12-07,False,False,770.0,2018-12-20,False,False,False,0.0,0.0,13,LLVA63350,COLLEY EXECUTIVE OFFICES,NORFOLK,VA,23508.0,,,,,NORFOLK,Hampton Roads
1966,LLVA63381,MARLIN MOTORS WHOLESALE,NORFOLK,VA,23502.0,female,False,False,12048.33,2018-12-20,False,False,0.0,2019-02-14,False,False,False,0.0,0.0,56,LLVA63381,MARLIN MOTORS WHOLESALE,NORFOLK,VA,23502.0,,,,,NORFOLK,Hampton Roads
1967,LLVA63386,A & B CLEANING SERVICE,NORFOLK,VA,23501.0,female,False,False,666.0,2018-12-14,False,False,810.0,2019-01-22,False,False,False,0.0,0.0,39,LLVA63386,A & B CLEANING SERVICE,NORFOLK,VA,23501.0,,,,,NORFOLK,Hampton Roads
1968,LLVA63436,HAMPTON ROADS RECOVERY SERVICE,NORFOLK,VA,23517.0,male,False,False,262.96,2019-01-04,False,False,0.0,2019-01-11,False,False,False,0.0,0.0,7,LLVA63436,HAMPTON ROADS RECOVERY SERVICE,NORFOLK,VA,23517.0,,,,,NORFOLK,Hampton Roads
1969,LLVA63454,B & L AUTO REPAIR,NORFOLK,VA,23502.0,female,False,False,290.0,2019-01-02,False,False,0.0,2019-01-02,False,False,False,0.0,0.0,0,LLVA63454,B & L AUTO REPAIR,NORFOLK,VA,23502.0,,,,,NORFOLK,Hampton Roads
1970,LLVA63455,B & L AUTO REPAIR,NORFOLK,VA,23502.0,male,False,False,460.0,2019-01-02,False,False,0.0,2019-01-02,False,False,False,0.0,0.0,0,LLVA63455,B & L AUTO REPAIR,NORFOLK,VA,23502.0,,,,,NORFOLK,Hampton Roads
1971,LLVA59109,TURNING POINTS RESIDENTIAL CARE LLC,PORTSMOUTH,VA,23701.0,female,False,False,400.0,2016-01-29,False,False,0.0,2016-01-29,False,False,False,0.0,0.0,0,LLVA59109,TURNING POINTS RESIDENTIAL CARE LLC,PORTSMOUTH,VA,23701.0,Healthcare/Medicine,,,,PORTSMOUTH,Hampton Roads
1972,LLVA59211,LIFE IS GOLDEN,PORTSMOUTH,VA,23701.0,,False,False,70.0,2016-02-24,False,False,0.0,2016-02-29,False,False,False,0.0,0.0,5,LLVA59211,LIFE IS GOLDEN,PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
1973,LLVA59302,"TRUE DESTINY HOME HEALTHCARE, LLC",PORTSMOUTH,VA,23701.0,female,False,False,544.0,2016-03-08,False,False,0.0,2016-03-09,False,False,False,0.0,0.0,1,LLVA59302,"TRUE DESTINY HOME HEALTHCARE, LLC",PORTSMOUTH,VA,23701.0,Healthcare/Medicine,,,,PORTSMOUTH,Hampton Roads
1974,LLVA59390,GREATER UNIVERSAL TRANSITIONAL SERVICES,PORTSMOUTH,VA,23702.0,female,False,False,1861.43,2016-03-28,False,False,0.0,2016-03-28,False,False,False,0.0,0.0,0,LLVA59390,GREATER UNIVERSAL TRANSITIONAL SERVICES,PORTSMOUTH,VA,23702.0,,,,,PORTSMOUTH,Hampton Roads
1975,LLVA59406,ALL ABOUT YOU HOME CARE SERVICES,PORTSMOUTH,VA,23701.0,female,False,False,990.0,2016-04-05,False,False,680.0,2016-04-05,False,False,False,0.0,0.0,0,LLVA59406,ALL ABOUT YOU HOME CARE SERVICES,PORTSMOUTH,VA,23701.0,Healthcare/Medicine,,,,PORTSMOUTH,Hampton Roads
1976,LLVA59475,"COMMUNITY COUNSELING RESOURCES, LLC",PORTSMOUTH,VA,23701.0,female,False,False,3230.4,2016-04-13,False,False,0.0,2016-04-13,False,False,False,0.0,0.0,0,LLVA59475,"COMMUNITY COUNSELING RESOURCES, LLC",PORTSMOUTH,VA,23701.0,Healthcare/Medicine,,,,PORTSMOUTH,Hampton Roads
1977,LLVA59720,GREATER UNIVERSAL TRANSITIONAL SERVICES,PORTSMOUTH,VA,23702.0,,False,False,450.08,2016-06-09,False,False,0.0,2016-06-09,False,False,False,0.0,0.0,0,LLVA59720,GREATER UNIVERSAL TRANSITIONAL SERVICES,PORTSMOUTH,VA,23702.0,,,,,PORTSMOUTH,Hampton Roads
1978,LLVA59750,"LUCAS LODGE, LLC",PORTSMOUTH,VA,23704.0,female,False,False,512.0,2016-06-29,False,False,521.6,2016-08-04,False,False,False,0.0,0.0,36,LLVA59750,"LUCAS LODGE, LLC",PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
1979,LLVA59760,CITY OF PORTSMOUTH,PORTSMOUTH,VA,23704.0,female,False,False,0.0,2016-06-17,False,False,0.0,2016-06-17,False,False,False,0.0,0.0,0,LLVA59760,CITY OF PORTSMOUTH,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
1980,LLVA59799,LUCAS LODGE LLC,PORTSMOUTH,VA,23704.0,male,False,False,640.0,2016-06-30,False,False,745.6,2016-08-04,False,False,False,0.0,0.0,35,LLVA59799,LUCAS LODGE LLC,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
1981,LLVA59804,LUCAS LODGE,PORTSMOUTH,VA,23703.0,female,False,False,0.0,2016-06-29,False,False,0.0,2016-06-29,False,False,False,0.0,0.0,0,LLVA59804,LUCAS LODGE,PORTSMOUTH,VA,23703.0,,,,,PORTSMOUTH,Hampton Roads
1982,LLVA59878,"TRUE DESTINY HOME HEALTH CARE, LLC",PORTSMOUTH,VA,23701.0,female,False,False,765.0,2016-07-21,False,False,0.0,2016-08-05,False,False,False,0.0,0.0,15,LLVA59878,"TRUE DESTINY HOME HEALTH CARE, LLC",PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
1983,LLVA59990,SERVPRO OF PORTSMOUTH,PORTSMOUTH,VA,23703.0,male,False,False,0.0,2016-08-15,False,False,0.0,2016-08-15,False,False,False,0.0,0.0,0,LLVA59990,SERVPRO OF PORTSMOUTH,PORTSMOUTH,VA,23703.0,,,,,PORTSMOUTH,Hampton Roads
1984,LLVA60034,SERVPRO OF PORTSMOUTH,PORTSMOUTH,VA,23703.0,male,False,False,396.2,2016-08-29,False,False,0.0,2016-08-29,False,False,False,0.0,0.0,0,LLVA60034,SERVPRO OF PORTSMOUTH,PORTSMOUTH,VA,23703.0,,,,,PORTSMOUTH,Hampton Roads
1985,LLVA60054,PORTSMOUTH REDEVELOPMENT HOUSING AUTHORITY,PORTSMOUTH,VA,23707.0,,False,False,1491.44,2016-09-01,False,False,0.0,2016-09-01,False,False,False,0.0,0.0,0,LLVA60054,PORTSMOUTH REDEVELOPMENT HOUSING AUTHORITY,PORTSMOUTH,VA,23707.0,,,,,PORTSMOUTH,Hampton Roads
1986,LLVA60155,COMMERCIAL INDUSTRIAL SOLUTIONS AND STAFFING INC,PORTSMOUTH,VA,23701.0,male,False,False,2310.0,2016-10-04,False,False,0.0,2016-10-04,False,False,False,0.0,0.0,0,LLVA60155,COMMERCIAL INDUSTRIAL SOLUTIONS AND STAFFING INC,PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
1987,LLVA60243,COMMERCIAL INDUSTRIAL SOLUTIONS AND STAFFING INC,PORTSMOUTH,VA,23701.0,male,False,False,2310.0,2016-11-01,False,False,0.0,2016-11-01,False,False,False,0.0,0.0,0,LLVA60243,COMMERCIAL INDUSTRIAL SOLUTIONS AND STAFFING INC,PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
1988,LLVA60438,OUR SUMMER PLACE LLC,PORTSMOUTH,VA,23704.0,male,False,False,720.0,2016-12-27,False,False,0.0,2017-01-19,False,False,False,0.0,0.0,23,LLVA60438,OUR SUMMER PLACE LLC,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
1989,LLVA60458,QUALITY LIVING OF HAMPTON ROADS,PORTSMOUTH,VA,23704.0,female,False,False,997.5,2016-12-29,False,False,0.0,2016-12-29,False,False,False,0.0,0.0,0,LLVA60458,QUALITY LIVING OF HAMPTON ROADS,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
1990,LLVA60466,QUALITY LIVING OF HAMPTON ROADS,PORTSMOUTH,VA,23704.0,female,False,False,997.5,2016-12-29,False,False,0.0,2016-12-29,False,False,False,0.0,0.0,0,LLVA60466,QUALITY LIVING OF HAMPTON ROADS,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
1991,LLVA61037,BANK OF AMERICA,PORTSMOUTH,VA,23701.0,,False,False,1600.0,2017-05-22,False,False,0.0,2017-05-22,False,False,False,0.0,0.0,0,LLVA61037,BANK OF AMERICA,PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
1992,LLVA61319,LAWN LORD LLC,PORTSMOUTH,VA,23701.0,male,False,False,1140.0,2017-07-25,False,False,0.0,2017-07-25,False,False,False,0.0,0.0,0,LLVA61319,LAWN LORD LLC,PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
1993,LLVA61331,ATZ LOGISTICS,PORTSMOUTH,VA,23702.0,male,False,False,400.0,2017-07-25,False,False,0.0,2017-07-25,False,False,False,0.0,0.0,0,LLVA61331,ATZ LOGISTICS,PORTSMOUTH,VA,23702.0,,,,,PORTSMOUTH,Hampton Roads
1994,LLVA61693,AUTO ZONE,PORTSMOUTH,VA,23707.0,male,False,False,283.5,2017-10-17,False,False,0.0,2017-12-15,False,False,False,0.0,0.0,59,LLVA61693,AUTO ZONE,PORTSMOUTH,VA,23707.0,,,,,PORTSMOUTH,Hampton Roads
1995,LLVA61741,GIRLS INCORPORATED,PORTSMOUTH,VA,23701.0,female,False,False,612.0,2017-10-25,False,False,0.0,2017-10-25,False,False,False,0.0,0.0,0,LLVA61741,GIRLS INCORPORATED,PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
1996,LLVA61809,CARING HEARTS AND ALL ABOUT YOU,PORTSMOUTH,VA,23701.0,female,False,False,0.0,2017-11-09,False,False,0.0,2017-11-09,False,False,False,0.0,0.0,0,LLVA61809,CARING HEARTS AND ALL ABOUT YOU,PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
1997,LLVA61923,TIDOL CONSTRUCTION,PORTSMOUTH,VA,23704.0,female,False,False,0.0,2017-12-01,False,False,0.0,2017-12-01,False,False,False,0.0,0.0,0,LLVA61923,TIDOL CONSTRUCTION,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
1998,LLVA62029,"GUTHER LEE'S RESIDENTIAL SERVICES, LLC",PORTSMOUTH,VA,23701.0,female,False,False,2000.0,2018-01-09,False,False,0.0,2018-01-11,False,False,False,0.0,0.0,2,LLVA62029,"GUTHER LEE'S RESIDENTIAL SERVICES, LLC",PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
1999,LLVA62156,AIR CONDITIONING SPECIALISTS INC,PORTSMOUTH,VA,23701.0,male,False,False,1437.48,2018-02-09,False,False,1382.66,2018-03-16,False,False,False,0.0,0.0,35,LLVA62156,AIR CONDITIONING SPECIALISTS INC,PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
2000,LLVA62229,ALLAN SMITH,PORTSMOUTH,VA,23701.0,male,False,False,0.0,2018-02-20,False,False,0.0,2018-03-16,False,False,False,0.0,0.0,24,LLVA62229,ALLAN SMITH,PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
2001,LLVA62250,AGAPECARE LLC,PORTSMOUTH,VA,23704.0,female,False,False,529.56,2018-02-26,False,False,522.0,2018-04-20,False,False,False,0.0,0.0,53,LLVA62250,AGAPECARE LLC,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
2002,LLVA62260,NORRIS SHERMON,PORTSMOUTH,VA,23704.0,female,False,False,0.0,2018-02-26,False,False,0.0,2018-04-20,False,False,False,0.0,0.0,53,LLVA62260,NORRIS SHERMON,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
2003,LLVA62291,CARING HEARTS AND ALL ABOUT YOU,PORTSMOUTH,VA,23701.0,female,False,False,200.0,2018-03-07,False,False,0.0,2018-04-23,False,False,False,0.0,0.0,47,LLVA62291,CARING HEARTS AND ALL ABOUT YOU,PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
2004,LLVA62311,ALL AMERICAN HOME REPAIR,PORTSMOUTH,VA,23703.0,female,False,False,0.0,2018-03-20,False,False,1887.0,2018-04-24,False,False,False,0.0,0.0,35,LLVA62311,ALL AMERICAN HOME REPAIR,PORTSMOUTH,VA,23703.0,,,,,PORTSMOUTH,Hampton Roads
2005,LLVA62362,BRYAN GEORGE,PORTSMOUTH,VA,23703.0,female,False,False,0.0,2018-03-22,False,False,0.0,2018-04-24,False,False,False,0.0,0.0,33,LLVA62362,BRYAN GEORGE,PORTSMOUTH,VA,23703.0,,,,,PORTSMOUTH,Hampton Roads
2006,LLVA62400,GENTLE TOUCH LEARNING CENTER LLC,PORTSMOUTH,VA,23707.0,female,False,False,112.5,2018-04-17,False,False,0.0,2018-04-18,False,False,False,0.0,0.0,1,LLVA62400,GENTLE TOUCH LEARNING CENTER LLC,PORTSMOUTH,VA,23707.0,,,,,PORTSMOUTH,Hampton Roads
2007,LLVA62402,PATIENT CENTERED CARE,PORTSMOUTH,VA,23707.0,female,False,False,740.0,2018-04-17,False,False,19.5,2018-05-14,False,False,False,0.0,0.0,27,LLVA62402,PATIENT CENTERED CARE,PORTSMOUTH,VA,23707.0,,,,,PORTSMOUTH,Hampton Roads
2008,LLVA62434,POSITIVE CONNECTIONS INC,PORTSMOUTH,VA,23704.0,female,False,False,2190.0,2018-04-23,False,False,0.0,2018-05-10,False,False,False,0.0,0.0,17,LLVA62434,POSITIVE CONNECTIONS INC,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
2009,LLVA62464,SMT ENTERPRISE/FIT BAR EXPRESS,PORTSMOUTH,VA,23704.0,female,False,False,625.0,2018-05-03,False,False,0.0,2018-06-20,False,False,False,0.0,0.0,48,LLVA62464,SMT ENTERPRISE/FIT BAR EXPRESS,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
2010,LLVA62498,GMC INC/7-ELEVEN,PORTSMOUTH,VA,23707.0,female,False,False,67.0,2018-05-15,False,False,64.0,2018-08-01,False,False,False,0.0,0.0,78,LLVA62498,GMC INC/7-ELEVEN,PORTSMOUTH,VA,23707.0,,,,,PORTSMOUTH,Hampton Roads
2011,LLVA62570,POSITIVE CONNECTIONS INC,PORTSMOUTH,VA,23704.0,female,False,False,2936.25,2018-05-29,False,False,0.0,2018-07-25,False,False,False,0.0,0.0,57,LLVA62570,POSITIVE CONNECTIONS INC,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
2012,LLVA62740,TIDE WATER STAFFING,PORTSMOUTH,VA,23707.0,female,False,False,210.25,2018-07-09,False,False,0.0,2018-07-09,False,False,False,0.0,0.0,0,LLVA62740,TIDE WATER STAFFING,PORTSMOUTH,VA,23707.0,,,,,PORTSMOUTH,Hampton Roads
2013,LLVA62750,COMMUNITY COUNSELING RESOURCES,PORTSMOUTH,VA,23704.0,female,False,False,1584.0,2018-07-09,False,False,804.0,2018-09-21,False,False,False,0.0,0.0,74,LLVA62750,COMMUNITY COUNSELING RESOURCES,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
2014,LLVA62790,WALKING IN THE PROMISE,PORTSMOUTH,VA,23704.0,female,False,False,409.05,2018-07-24,False,False,0.0,2018-09-04,False,False,False,0.0,0.0,42,LLVA62790,WALKING IN THE PROMISE,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
2015,LLVA62880,WONDERLAND I DBA AIRLINE SELF STORAGE,PORTSMOUTH,VA,23701.0,male,False,False,680.0,2018-08-28,False,False,0.0,2018-09-07,False,False,False,0.0,0.0,10,LLVA62880,WONDERLAND I DBA AIRLINE SELF STORAGE,PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
2016,LLVA62909,WONDERLAND I LLC DBA AIRLINE SELF-STORAGE,PORTSMOUTH,VA,23701.0,female,False,False,1331.0,2018-08-24,False,False,0.0,2018-09-20,False,False,False,0.0,0.0,27,LLVA62909,WONDERLAND I LLC DBA AIRLINE SELF-STORAGE,PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
2017,LLVA63071,ABILITIES BEYOUND DISABILITIES,PORTSMOUTH,VA,23707.0,male,False,False,280.39,2018-09-12,False,False,0.0,2018-09-12,False,False,False,0.0,0.0,0,LLVA63071,ABILITIES BEYOUND DISABILITIES,PORTSMOUTH,VA,23707.0,,,,,PORTSMOUTH,Hampton Roads
2018,LLVA63213,PREMIER LANDSCAPE DESIGN,PORTSMOUTH,VA,23703.0,male,False,False,695.25,2018-11-16,False,False,0.0,2019-02-25,False,False,False,0.0,0.0,101,LLVA63213,PREMIER LANDSCAPE DESIGN,PORTSMOUTH,VA,23703.0,,,,,PORTSMOUTH,Hampton Roads
2019,LLVA63334,COMMUNITY COUNSELING RESOURCES,PORTSMOUTH,VA,23704.0,female,False,False,1124.96,2018-11-30,False,False,0.0,2018-11-30,False,False,False,0.0,0.0,0,LLVA63334,COMMUNITY COUNSELING RESOURCES,PORTSMOUTH,VA,23704.0,,,,,PORTSMOUTH,Hampton Roads
2020,LLVA63347,G1 MECHANICAL INC,PORTSMOUTH,VA,23707.0,male,False,False,1440.0,2018-12-07,False,False,0.0,2019-01-09,False,False,False,0.0,0.0,33,LLVA63347,G1 MECHANICAL INC,PORTSMOUTH,VA,23707.0,,,,,PORTSMOUTH,Hampton Roads
2021,LLVA63365,BLUE SKY DISTRIBUTORS LLC,PORTSMOUTH,VA,23702.0,,False,False,0.0,2018-12-07,False,False,0.0,2018-12-07,False,False,False,0.0,0.0,0,LLVA63365,BLUE SKY DISTRIBUTORS LLC,PORTSMOUTH,VA,23702.0,,,,,PORTSMOUTH,Hampton Roads
2022,LLVA63372,WTS MEDICAL STAFFING,PORTSMOUTH,VA,23701.0,,False,False,2688.0,2018-12-07,False,False,0.0,2018-12-07,False,False,False,0.0,0.0,0,LLVA63372,WTS MEDICAL STAFFING,PORTSMOUTH,VA,23701.0,,,,,PORTSMOUTH,Hampton Roads
2023,LLVA63439,FINKS INC,PORTSMOUTH,VA,23702.0,male,False,False,1033.15,2019-01-02,False,False,0.0,2019-01-17,False,False,False,0.0,0.0,15,LLVA63439,FINKS INC,PORTSMOUTH,VA,23702.0,,,,,PORTSMOUTH,Hampton Roads
2024,LLVA63522,FINKS INC,PORTSMOUTH,VA,23702.0,male,False,False,1033.15,2019-01-22,False,False,1033.15,2019-02-27,False,False,False,0.0,0.0,36,LLVA63522,FINKS INC,PORTSMOUTH,VA,23702.0,,,,,PORTSMOUTH,Hampton Roads
2025,LLVA59131,4CORE TECHNOLOGY GROUP,PETERSBURG,VA,23803.0,male,False,False,1320.0,2016-02-04,False,False,0.0,2016-02-04,False,False,False,0.0,0.0,0,LLVA59131,4CORE TECHNOLOGY GROUP,PETERSBURG,VA,23803.0,,,,,PETERSBURG,Central
2026,LLVA59138,UPSIDE TO YOUTH DEVELOPMENT,PETERSBURG,VA,23805.0,female,False,False,3461.53,2016-02-05,False,False,0.0,2016-02-08,False,False,False,0.0,0.0,3,LLVA59138,UPSIDE TO YOUTH DEVELOPMENT,PETERSBURG,VA,23805.0,,,,,PETERSBURG,Central
2027,LLVA59198,PETERSBURG PUBLIC SCHOOL SYSTEM,PETERSBURG,VA,23805.0,female,False,False,329.91,2016-02-23,False,False,0.0,2016-02-23,False,False,False,0.0,0.0,0,LLVA59198,PETERSBURG PUBLIC SCHOOL SYSTEM,PETERSBURG,VA,23805.0,,,,,PETERSBURG,Central
2028,LLVA59209,4CORE TECHNOLOGY GROUP,PETERSBURG,VA,23803.0,male,False,False,1320.0,2016-02-24,True,False,1320.0,2016-04-11,False,True,False,0.0,0.0,47,LLVA59209,4CORE TECHNOLOGY GROUP,PETERSBURG,VA,23803.0,,,,,PETERSBURG,Central
2029,LLVA59349,1512 LTD,PETERSBURG,VA,23803.0,male,False,False,100.0,2016-03-18,False,False,0.0,2016-03-18,False,False,False,0.0,0.0,0,LLVA59349,1512 LTD,PETERSBURG,VA,23803.0,,,,,PETERSBURG,Central
2030,LLVA59395,PETERSBURG PERIODICALS FICTITIOUS NAME THRILLER BOOKS,PETERSBURG,VA,23803.0,female,False,False,999999.99,2016-03-28,False,False,0.0,2016-03-28,False,False,False,0.0,0.0,0,LLVA59395,PETERSBURG PERIODICALS FICTITIOUS NAME THRILLER BOOKS,PETERSBURG,VA,23803.0,Retail,,,,PETERSBURG,Central
2031,LLVA59546,CITY OF PETERSBURG DEPARTMENT OF SOCIAL SERVICES,PETERSBURG,VA,23803.0,,False,False,2711.68,2016-05-02,False,False,0.0,2016-05-02,False,False,False,0.0,0.0,0,LLVA59546,CITY OF PETERSBURG DEPARTMENT OF SOCIAL SERVICES,PETERSBURG,VA,23803.0,,,,,PETERSBURG,Central
2032,LLVA60352,COVAN MOVING,PETERSBURG,VA,23803.0,male,False,False,920.0,2016-11-21,False,False,0.0,2016-11-21,False,False,False,0.0,0.0,0,LLVA60352,COVAN MOVING,PETERSBURG,VA,23803.0,,,,,PETERSBURG,Central
2033,LLVA60449,NEPTUNE'S LAND AND SEA,PETERSBURG,VA,23803.0,female,False,False,300.0,2016-12-27,False,False,300.0,2017-02-01,False,False,False,0.0,0.0,36,LLVA60449,NEPTUNE'S LAND AND SEA,PETERSBURG,VA,23803.0,,,,,PETERSBURG,Central
2034,LLVA60746,TRADITIONS BAR & GRILL,PETERSBURG,VA,23805.0,female,False,False,0.0,2017-03-01,False,False,0.0,2017-03-01,False,False,False,0.0,0.0,0,LLVA60746,TRADITIONS BAR & GRILL,PETERSBURG,VA,23805.0,,,,,PETERSBURG,Central
2035,LLVA61194,PIZZA HUT,PETERSBURG,VA,23805.0,female,False,False,0.0,2017-06-26,False,False,0.0,2017-06-26,False,False,False,0.0,0.0,0,LLVA61194,PIZZA HUT,PETERSBURG,VA,23805.0,,,,,PETERSBURG,Central
2036,LLVA61317,PIZZA HUT,PETERSBURG,VA,23805.0,female,False,False,120.0,2017-07-21,False,False,0.0,2017-07-21,False,False,False,0.0,0.0,0,LLVA61317,PIZZA HUT,PETERSBURG,VA,23805.0,,,,,PETERSBURG,Central
2037,LLVA61485,GSA STAFFING,PETERSBURG,VA,23805.0,female,True,False,405.0,2017-08-31,True,False,360.0,2017-09-22,False,True,False,0.0,0.0,22,LLVA61485,GSA STAFFING,PETERSBURG,VA,23805.0,,,,,PETERSBURG,Central
2038,LLVA61559,VINCENT HARDY LAW FIRM,PETERSBURG,VA,23803.0,female,False,False,520.0,2017-09-18,False,False,0.0,2017-10-18,False,False,False,0.0,0.0,30,LLVA61559,VINCENT HARDY LAW FIRM,PETERSBURG,VA,23803.0,,,,,PETERSBURG,Central
2039,LLVA61682,GSA STAFFING,PETERSBURG,VA,23805.0,female,True,False,323.42,2017-10-17,False,False,288.0,2017-11-17,False,False,False,0.0,0.0,31,LLVA61682,GSA STAFFING,PETERSBURG,VA,23805.0,,,,,PETERSBURG,Central
2040,LLVA62143,QUALITY PLUS SERVICES,PETERSBURG,VA,23805.0,female,False,False,1598.63,2018-02-05,False,False,0.0,2018-02-05,False,False,False,0.0,0.0,0,LLVA62143,QUALITY PLUS SERVICES,PETERSBURG,VA,23805.0,,,,,PETERSBURG,Central
2041,LLVA62144,HEALTHY MINDS INC,PETERSBURG,VA,23805.0,,False,False,324.0,2018-02-05,False,False,0.0,2018-02-12,False,False,False,0.0,0.0,7,LLVA62144,HEALTHY MINDS INC,PETERSBURG,VA,23805.0,,,,,PETERSBURG,Central
2042,LLVA62305,VIRGINIA LINEN SERVICES,PETERSBURG,VA,23803.0,female,False,False,840.0,2018-03-08,False,False,0.0,2018-03-08,False,False,False,0.0,0.0,0,LLVA62305,VIRGINIA LINEN SERVICES,PETERSBURG,VA,23803.0,,,,,PETERSBURG,Central
2043,LLVA62306,RANDSTAD,PETERSBURG,VA,23805.0,female,False,False,42.67,2018-03-20,False,False,42.67,2018-04-25,False,False,False,0.0,0.0,36,LLVA62306,RANDSTAD,PETERSBURG,VA,23805.0,,,,,PETERSBURG,Central
